Date,Location,ShortName,LongName,Census2019,Administered_Dose2,Series_Complete_18Plus,Series_Complete_Pop_Pct
2021-06-27,SC,SCA,South Carolina,5148714,,1912102,38.2
2021-06-27,SD,SDA,South Dakota,884659,,386809,45.0
2021-06-27,TN,TNA,Tennessee,6829174,,2339199,35.1
2021-06-27,TX,TXA,Texas,28995881,,11223059,40.8
2021-06-27,UT,UTA,Utah,3205958,,1109522,36.7
2021-06-27,VA,VAA,Virginia,8535519,,4141941,51.2
2021-06-27,VA2,VA2,Veterans Health,0,,2686522,0.0
2021-06-27,VI,VIA,Virgin Islands,104680,,33980,33.2
2021-06-27,VT,VTA,Vermont,623989,,383448,65.0
2021-06-27,WA,WAA,Washington,7614893,,3914772,54.0
2021-06-27,WI,WIA,Wisconsin,5822434,,2742542,49.0
2021-06-27,WV,WVA,West Virginia,1792147,,639843,37.0
2021-06-27,WY,WYA,Wyoming,578759,,192797,34.1
2021-06-27,LTC,LTC,Long Term Care,,,,
2021-06-28,US,USA,United States,331996199,,147334576,46.3
2021-06-28,AK,AKA,Alaska,731545,,297692,42.7
2021-06-28,AL,ALA,Alabama,4903185,,1563031,32.4
2021-06-28,AR,ARA,Arkansas,3017804,,996721,34.0
2021-06-28,AS,ASA,American Samoa,55689,,20161,37.7
2021-06-28,AZ,AZA,Arizona,7278717,,2805138,40.1
2021-06-28,BP2,BP2,Bureau of Prisons,0,,96028,0.0
2021-06-28,CA,CAA,California,39512223,,18533018,49.6
2021-06-28,CO,COA,Colorado,5758736,,2813662,51.6
2021-06-28,CT,CTA,Connecticut,3565287,,2042240,60.5
2021-06-28,DC,DCA,District of Columbia,705749,,358723,52.0
2021-06-28,DD2,DD2,Dept of Defense,0,,1740079,0.0
2021-06-28,DE,DEA,Delaware,973764,,465235,49.9
2021-06-28,FL,FLA,Florida,21477737,,9531449,45.6
2021-06-28,FM,FMA,Federated States of Micronesia,103643,,24884,24.0
2021-06-28,GA,GAA,Georgia,10617423,,3665598,35.5
2021-06-28,GU,GUA,Guam,165768,,83591,53.9
2021-06-28,HI,HIA,Hawaii,1415872,,701191,51.7
2021-06-28,IA,IAA,Iowa,3155070,,1452181,47.9
2021-06-28,ID,IDA,Idaho,1787065,,641883,35.9
2021-06-28,IH2,IH2,Indian Health Svc,2082813,,624704,31.6
2021-06-28,IL,ILA,Illinois,12671821,,5543860,46.0
2021-06-28,IN,INA,Indiana,6732219,,2586888,39.8
2021-06-28,KS,KSA,Kansas,2913314,,1177808,41.8
2021-06-28,KY,KYA,Kentucky,4467673,,1875226,43.3
2021-06-28,LA,LAA,Louisiana,4648794,,1571909,34.5
2021-06-28,MA,MAA,Massachusetts,6892503,,3999401,61.4
2021-06-28,MD,MDA,Maryland,6045680,,3193354,55.8
2021-06-28,ME,MEA,Maine,1344212,,780586,60.7
2021-06-28,MH,MHA,Marshall Islands,58413,,15660,26.9
2021-06-28,MI,MIA,Michigan,9986857,,4466828,46.6
2021-06-28,MN,MNA,Minnesota,5639632,,2738967,51.3
2021-06-28,MO,MOA,Missouri,6137428,,2301847,38.7
2021-06-28,MP,MPA,Northern Mariana Islands,56882,,24638,45.9
2021-06-28,MS,MSA,Mississippi,2976149,,860270,29.3
2021-06-28,MT,MTA,Montana,1068778,,437328,42.2
2021-06-28,NC,NCA,North Carolina,10488084,,3966879,39.2
2021-06-28,ND,NDA,North Dakota,762062,,287313,38.7
2021-06-28,NE,NEA,Nebraska,1934408,,880029,47.4
2021-06-28,NH,NHA,New Hampshire,1359711,,721828,55.5
2021-06-28,NJ,NJA,New Jersey,8882190,,4646427,54.9
2021-06-28,NM,NMA,New Mexico,2096829,,1068966,53.7
2021-06-28,NV,NVA,Nevada,3080156,,1247291,41.8
2021-06-28,NY,NYA,New York State,19453561,,10039554,53.7
2021-06-28,OH,OHA,Ohio,11689100,,5019140,44.6
2021-06-28,OK,OKA,Oklahoma,3956971,,1471486,38.3
2021-06-28,OR,ORA,Oregon,4217737,,2112939,52.6
2021-06-28,PA,PAA,Pennsylvania,12801989,,6097726,49.5
2021-06-28,PR,PRA,Puerto Rico,3193694,,1387221,45.4
2021-06-28,RI,RIA,Rhode Island,1059361,,592812,58.7
2021-06-28,RP,RPA,Republic of Palau,17907,,13098,73.1
2021-06-28,SC,SCA,South Carolina,5148714,,1925509,38.5
2021-06-28,SD,SDA,South Dakota,884659,,386976,45.1
2021-06-28,TN,TNA,Tennessee,6829174,,2351361,35.3
2021-06-28,TX,TXA,Texas,28995881,,11257684,40.9
2021-06-28,UT,UTA,Utah,3205958,,1109887,36.7
2021-06-28,VA,VAA,Virginia,8535519,,4168918,51.6
2021-06-28,VA2,VA2,Veterans Health,0,,2686645,0.0
2021-06-28,VI,VIA,Virgin Islands,104680,,33985,33.2
2021-06-28,VT,VTA,Vermont,623989,,384747,65.2
2021-06-28,WA,WAA,Washington,7614893,,3937455,54.3
2021-06-28,WI,WIA,Wisconsin,5822434,,2762441,49.3
2021-06-28,WV,WVA,West Virginia,1792147,,640042,37.0
2021-06-28,WY,WYA,Wyoming,578759,,192893,34.1
2021-06-28,LTC,LTC,Long Term Care,,,,
2021-06-29,US,USA,United States,331996199,,147673851,46.4
2021-06-29,AK,AKA,Alaska,731545,,298150,42.8
2021-06-29,AL,ALA,Alabama,4903185,,1566455,32.5
2021-06-29,AR,ARA,Arkansas,3017804,,997328,34.0
2021-06-29,AS,ASA,American Samoa,55689,,20161,37.7
2021-06-29,AZ,AZA,Arizona,7278717,,2808141,40.2
2021-06-29,BP2,BP2,Bureau of Prisons,0,,96031,0.0
2021-06-29,CA,CAA,California,39512223,,18564774,49.7
2021-06-29,CO,COA,Colorado,5758736,,2820691,51.7
2021-06-29,CT,CTA,Connecticut,3565287,,2044191,60.5
2021-06-29,DC,DCA,District of Columbia,705749,,359071,52.1
2021-06-29,DD2,DD2,Dept of Defense,0,,1751523,0.0
2021-06-29,DE,DEA,Delaware,973764,,465701,49.9
2021-06-29,FL,FLA,Florida,21477737,,9546821,45.7
2021-06-29,FM,FMA,Federated States of Micronesia,103643,,24884,24.0
2021-06-29,GA,GAA,Georgia,10617423,,3759835,36.5
2021-06-29,GU,GUA,Guam,165768,,83677,54.0
2021-06-29,HI,HIA,Hawaii,1415872,,701818,51.7
2021-06-29,IA,IAA,Iowa,3155070,,1453109,47.9
2021-06-29,ID,IDA,Idaho,1787065,,642333,36.0
2021-06-29,IH2,IH2,Indian Health Svc,2082813,,624817,31.6
2021-06-29,IL,ILA,Illinois,12671821,,5547289,46.1
2021-06-29,IN,INA,Indiana,6732219,,2588473,39.8
2021-06-29,KS,KSA,Kansas,2913314,,1178849,41.8
2021-06-29,KY,KYA,Kentucky,4467673,,1876755,43.4
2021-06-29,LA,LAA,Louisiana,4648794,,1573067,34.5
2021-06-29,MA,MAA,Massachusetts,6892503,,4003187,61.5
2021-06-29,MD,MDA,Maryland,6045680,,3197695,55.9
2021-06-29,ME,MEA,Maine,1344212,,782721,60.9
2021-06-29,MH,MHA,Marshall Islands,58413,,15660,26.9
2021-06-29,MI,MIA,Michigan,9986857,,4502799,47.0
2021-06-29,MN,MNA,Minnesota,5639632,,2739954,51.3
2021-06-29,MO,MOA,Missouri,6137428,,2304131,38.8
2021-06-29,MP,MPA,Northern Mariana Islands,56882,,24797,46.3
2021-06-29,MS,MSA,Mississippi,2976149,,869959,29.7
2021-06-29,MT,MTA,Montana,1068778,,437451,42.3
2021-06-29,NC,NCA,North Carolina,10488084,,3969141,39.2
2021-06-29,ND,NDA,North Dakota,762062,,287350,38.7
2021-06-29,NE,NEA,Nebraska,1934408,,881139,47.5
2021-06-29,NH,NHA,New Hampshire,1359711,,722022,55.6
2021-06-29,NJ,NJA,New Jersey,8882190,,4653395,55.0
2021-06-29,NM,NMA,New Mexico,2096829,,1069501,53.7
2021-06-29,NV,NVA,Nevada,3080156,,1249335,41.8
2021-06-29,NY,NYA,New York State,19453561,,10061740,53.9
2021-06-29,OH,OHA,Ohio,11689100,,5023296,44.7
2021-06-29,OK,OKA,Oklahoma,3956971,,1472608,38.3
2021-06-29,OR,ORA,Oregon,4217737,,2112991,52.6
2021-06-29,PA,PAA,Pennsylvania,12801989,,6102949,49.5
2021-06-29,PR,PRA,Puerto Rico,3193694,,1395608,45.8
2021-06-29,RI,RIA,Rhode Island,1059361,,593366,58.8
2021-06-29,RP,RPA,Republic of Palau,17907,,13098,73.1
2021-06-29,SC,SCA,South Carolina,5148714,,1927941,38.5
2021-06-29,SD,SDA,South Dakota,884659,,388645,45.3
2021-06-29,TN,TNA,Tennessee,6829174,,2353254,35.3
2021-06-29,TX,TXA,Texas,28995881,,11272851,41.0
2021-06-29,UT,UTA,Utah,3205958,,1123962,37.2
2021-06-29,VA,VAA,Virginia,8535519,,4173631,51.7
2021-06-29,VA2,VA2,Veterans Health,0,,2686656,0.0
2021-06-29,VI,VIA,Virgin Islands,104680,,34073,33.3
2021-06-29,VT,VTA,Vermont,623989,,386595,65.5
2021-06-29,WA,WAA,Washington,7614893,,3943179,54.4
2021-06-29,WI,WIA,Wisconsin,5822434,,2763760,49.4
2021-06-29,WV,WVA,West Virginia,1792147,,642673,37.1
2021-06-29,WY,WYA,Wyoming,578759,,194128,34.4
2021-06-29,LTC,LTC,Long Term Care,,,,
2021-06-30,US,USA,United States,331996199,,148256556,46.7
2021-06-30,AK,AKA,Alaska,731545,,298806,42.9
2021-06-30,AL,ALA,Alabama,4903185,,1566960,32.5
2021-06-30,AR,ARA,Arkansas,3017804,,999027,34.1
2021-06-30,AS,ASA,American Samoa,55689,,20161,37.7
2021-06-30,AZ,AZA,Arizona,7278717,,2812911,40.2
2021-06-30,BP2,BP2,Bureau of Prisons,0,,96034,0.0
2021-06-30,CA,CAA,California,39512223,,18611899,49.8
2021-06-30,CO,COA,Colorado,5758736,,2825520,51.8
2021-06-30,CT,CTA,Connecticut,3565287,,2047165,60.7
2021-06-30,DC,DCA,District of Columbia,705749,,359899,52.2
2021-06-30,DD2,DD2,Dept of Defense,0,,1759655,0.0
2021-06-30,DE,DEA,Delaware,973764,,466524,50.0
2021-06-30,FL,FLA,Florida,21477737,,9569879,45.8
2021-06-30,FM,FMA,Federated States of Micronesia,103643,,25224,24.3
2021-06-30,GA,GAA,Georgia,10617423,,3765978,36.6
2021-06-30,GU,GUA,Guam,165768,,83752,54.0
2021-06-30,HI,HIA,Hawaii,1415872,,702034,51.7
2021-06-30,IA,IAA,Iowa,3155070,,1454793,48.0
2021-06-30,ID,IDA,Idaho,1787065,,643446,36.0
2021-06-30,IH2,IH2,Indian Health Svc,2082813,,625454,31.6
2021-06-30,IL,ILA,Illinois,12671821,,5556776,46.2
2021-06-30,IN,INA,Indiana,6732219,,2592765,39.9
2021-06-30,KS,KSA,Kansas,2913314,,1180570,41.9
2021-06-30,KY,KYA,Kentucky,4467673,,1880094,43.5
2021-06-30,LA,LAA,Louisiana,4648794,,1575996,34.6
2021-06-30,MA,MAA,Massachusetts,6892503,,4008698,61.6
2021-06-30,MD,MDA,Maryland,6045680,,3204545,56.0
2021-06-30,ME,MEA,Maine,1344212,,783565,61.0
2021-06-30,MH,MHA,Marshall Islands,58413,,15723,27.0
2021-06-30,MI,MIA,Michigan,9986857,,4508875,47.1
2021-06-30,MN,MNA,Minnesota,5639632,,2766202,51.8
2021-06-30,MO,MOA,Missouri,6137428,,2320137,39.1
2021-06-30,MP,MPA,Northern Mariana Islands,56882,,24937,46.6
2021-06-30,MS,MSA,Mississippi,2976149,,871256,29.8
2021-06-30,MT,MTA,Montana,1068778,,443580,42.9
2021-06-30,NC,NCA,North Carolina,10488084,,4210895,41.7
2021-06-30,ND,NDA,North Dakota,762062,,287711,38.8
2021-06-30,NE,NEA,Nebraska,1934408,,884284,47.7
2021-06-30,NH,NHA,New Hampshire,1359711,,722260,55.6
2021-06-30,NJ,NJA,New Jersey,8882190,,4663514,55.1
2021-06-30,NM,NMA,New Mexico,2096829,,1084957,54.5
2021-06-30,NV,NVA,Nevada,3080156,,1251871,41.9
2021-06-30,NY,NYA,New York State,19453561,,10081109,54.0
2021-06-30,OH,OHA,Ohio,11689100,,5029551,44.7
2021-06-30,OK,OKA,Oklahoma,3956971,,1474882,38.4
2021-06-30,OR,ORA,Oregon,4217737,,2116844,52.7
2021-06-30,PA,PAA,Pennsylvania,12801989,,6109234,49.6
2021-06-30,PR,PRA,Puerto Rico,3193694,,1405201,46.2
2021-06-30,RI,RIA,Rhode Island,1059361,,594267,58.9
2021-06-30,RP,RPA,Republic of Palau,17907,,13101,73.2
2021-06-30,SC,SCA,South Carolina,5148714,,1934148,38.7
2021-06-30,SD,SDA,South Dakota,884659,,389111,45.4
2021-06-30,TN,TNA,Tennessee,6829174,,2357303,35.4
2021-06-30,TX,TXA,Texas,28995881,,11308217,41.2
2021-06-30,UT,UTA,Utah,3205958,,1125795,37.3
2021-06-30,VA,VAA,Virginia,8535519,,4182302,51.8
2021-06-30,VA2,VA2,Veterans Health,0,,2688360,0.0
2021-06-30,VI,VIA,Virgin Islands,104680,,34190,33.5
2021-06-30,VT,VTA,Vermont,623989,,386823,65.6
2021-06-30,WA,WAA,Washington,7614893,,3950197,54.5
2021-06-30,WI,WIA,Wisconsin,5822434,,2767628,49.5
2021-06-30,WV,WVA,West Virginia,1792147,,643601,37.2
2021-06-30,WY,WYA,Wyoming,578759,,194181,34.4
2021-06-30,LTC,LTC,Long Term Care,,,,
2021-07-01,US,USA,United States,331996199,,149112608,47.0
2021-07-01,AK,AKA,Alaska,731545,,299379,43.0
2021-07-01,AL,ALA,Alabama,4903185,,1572903,32.7
2021-07-01,AR,ARA,Arkansas,3017804,,1002543,34.3
2021-07-01,AS,ASA,American Samoa,55689,,20387,38.2
2021-07-01,AZ,AZA,Arizona,7278717,,3008567,43.1
2021-07-01,BP2,BP2,Bureau of Prisons,0,,96257,0.0
2021-07-01,CA,CAA,California,39512223,,18664749,50.0
2021-07-01,CO,COA,Colorado,5758736,,2831806,52.0
2021-07-01,CT,CTA,Connecticut,3565287,,2050864,60.8
2021-07-01,DC,DCA,District of Columbia,705749,,360539,52.3
2021-07-01,DD2,DD2,Dept of Defense,0,,1767138,0.0
2021-07-01,DE,DEA,Delaware,973764,,467447,50.1
2021-07-01,FL,FLA,Florida,21477737,,9591250,45.9
2021-07-01,FM,FMA,Federated States of Micronesia,103643,,25306,24.4
2021-07-01,GA,GAA,Georgia,10617423,,3773198,36.7
2021-07-01,GU,GUA,Guam,165768,,84554,54.7
2021-07-01,HI,HIA,Hawaii,1415872,,703015,51.8
2021-07-01,IA,IAA,Iowa,3155070,,1456563,48.0
2021-07-01,ID,IDA,Idaho,1787065,,644815,36.1
2021-07-01,IH2,IH2,Indian Health Svc,2082813,,626417,31.7
2021-07-01,IL,ILA,Illinois,12671821,,5568199,46.3
2021-07-01,IN,INA,Indiana,6732219,,2597567,40.0
2021-07-01,KS,KSA,Kansas,2913314,,1183618,42.0
2021-07-01,KY,KYA,Kentucky,4467673,,1884031,43.6
2021-07-01,LA,LAA,Louisiana,4648794,,1594774,35.0
2021-07-01,MA,MAA,Massachusetts,6892503,,4016244,61.8
2021-07-01,MD,MDA,Maryland,6045680,,3211112,56.1
2021-07-01,ME,MEA,Maine,1344212,,790165,61.5
2021-07-01,MH,MHA,Marshall Islands,58413,,15723,27.0
2021-07-01,MI,MIA,Michigan,9986857,,4515509,47.2
2021-07-01,MN,MNA,Minnesota,5639632,,2774627,52.0
2021-07-01,MO,MOA,Missouri,6137428,,2324456,39.2
2021-07-01,MP,MPA,Northern Mariana Islands,56882,,24937,46.6
2021-07-01,MS,MSA,Mississippi,2976149,,873198,29.8
2021-07-01,MT,MTA,Montana,1068778,,444171,42.9
2021-07-01,NC,NCA,North Carolina,10488084,,4218997,41.9
2021-07-01,ND,NDA,North Dakota,762062,,288230,38.9
2021-07-01,NE,NEA,Nebraska,1934408,,885634,47.8
2021-07-01,NH,NHA,New Hampshire,1359711,,728224,56.1
2021-07-01,NJ,NJA,New Jersey,8882190,,4674910,55.3
2021-07-01,NM,NMA,New Mexico,2096829,,1086951,54.6
2021-07-01,NV,NVA,Nevada,3080156,,1255139,42.1
2021-07-01,NY,NYA,New York State,19453561,,10107817,54.2
2021-07-01,OH,OHA,Ohio,11689100,,5038167,44.8
2021-07-01,OK,OKA,Oklahoma,3956971,,1477530,38.5
2021-07-01,OR,ORA,Oregon,4217737,,2154035,53.8
2021-07-01,PA,PAA,Pennsylvania,12801989,,6128022,49.7
2021-07-01,PR,PRA,Puerto Rico,3193694,,1667928,55.1
2021-07-01,RI,RIA,Rhode Island,1059361,,595589,59.0
2021-07-01,RP,RPA,Republic of Palau,17907,,13101,73.2
2021-07-01,SC,SCA,South Carolina,5148714,,1937952,38.8
2021-07-01,SD,SDA,South Dakota,884659,,389753,45.5
2021-07-01,TN,TNA,Tennessee,6829174,,2361600,35.5
2021-07-01,TX,TXA,Texas,28995881,,11343136,41.3
2021-07-01,UT,UTA,Utah,3205958,,1129024,37.5
2021-07-01,VA,VAA,Virginia,8535519,,4190448,51.9
2021-07-01,VA2,VA2,Veterans Health,0,,2690717,0.0
2021-07-01,VI,VIA,Virgin Islands,104680,,34275,33.5
2021-07-01,VT,VTA,Vermont,623989,,387353,65.7
2021-07-01,WA,WAA,Washington,7614893,,3960419,54.7
2021-07-01,WI,WIA,Wisconsin,5822434,,2772752,49.6
2021-07-01,WV,WVA,West Virginia,1792147,,644795,37.3
2021-07-01,WY,WYA,Wyoming,578759,,194810,34.5
2021-07-01,LTC,LTC,Long Term Care,,,,
2021-07-02,US,USA,United States,331996199,,149404857,47.1
2021-07-02,AK,AKA,Alaska,731545,,302619,43.5
2021-07-02,AL,ALA,Alabama,4903185,,1573114,32.7
2021-07-02,AR,ARA,Arkansas,3017804,,1004737,34.4
2021-07-02,AS,ASA,American Samoa,55689,,20505,38.5
2021-07-02,AZ,AZA,Arizona,7278717,,3014519,43.2
2021-07-02,BP2,BP2,Bureau of Prisons,0,,96507,0.0
2021-07-02,CA,CAA,California,39512223,,18709095,50.1
2021-07-02,CO,COA,Colorado,5758736,,2835491,52.1
2021-07-02,CT,CTA,Connecticut,3565287,,2054516,60.9
2021-07-02,DC,DCA,District of Columbia,705749,,361397,52.5
2021-07-02,DD2,DD2,Dept of Defense,0,,1774965,0.0
2021-07-02,DE,DEA,Delaware,973764,,468582,50.3
2021-07-02,FL,FLA,Florida,21477737,,9618027,46.1
2021-07-02,FM,FMA,Federated States of Micronesia,103643,,25552,24.7
2021-07-02,GA,GAA,Georgia,10617423,,3774102,36.7
2021-07-02,GU,GUA,Guam,165768,,84598,54.8
2021-07-02,HI,HIA,Hawaii,1415872,,705093,52.0
2021-07-02,IA,IAA,Iowa,3155070,,1457381,48.1
2021-07-02,ID,IDA,Idaho,1787065,,645805,36.2
2021-07-02,IH2,IH2,Indian Health Svc,2082813,,627194,31.8
2021-07-02,IL,ILA,Illinois,12671821,,5579114,46.4
2021-07-02,IN,INA,Indiana,6732219,,2602466,40.1
2021-07-02,KS,KSA,Kansas,2913314,,1185415,42.1
2021-07-02,KY,KYA,Kentucky,4467673,,1887392,43.7
2021-07-02,LA,LAA,Louisiana,4648794,,1598524,35.1
2021-07-02,MA,MAA,Massachusetts,6892503,,4022634,61.9
2021-07-02,MD,MDA,Maryland,6045680,,3219834,56.3
2021-07-02,ME,MEA,Maine,1344212,,792859,61.8
2021-07-02,MH,MHA,Marshall Islands,58413,,15724,27.0
2021-07-02,MI,MIA,Michigan,9986857,,4523029,47.3
2021-07-02,MN,MNA,Minnesota,5639632,,2778756,52.1
2021-07-02,MO,MOA,Missouri,6137428,,2328042,39.2
2021-07-02,MP,MPA,Northern Mariana Islands,56882,,24937,46.6
2021-07-02,MS,MSA,Mississippi,2976149,,873371,29.8
2021-07-02,MT,MTA,Montana,1068778,,445063,43.1
2021-07-02,NC,NCA,North Carolina,10488084,,4229785,42.0
2021-07-02,ND,NDA,North Dakota,762062,,288602,39.0
2021-07-02,NE,NEA,Nebraska,1934408,,885679,47.8
2021-07-02,NH,NHA,New Hampshire,1359711,,728985,56.2
2021-07-02,NJ,NJA,New Jersey,8882190,,4684791,55.4
2021-07-02,NM,NMA,New Mexico,2096829,,1090884,54.8
2021-07-02,NV,NVA,Nevada,3080156,,1257474,42.2
2021-07-02,NY,NYA,New York State,19453561,,10120567,54.3
2021-07-02,OH,OHA,Ohio,11689100,,5047624,44.9
2021-07-02,OK,OKA,Oklahoma,3956971,,1480507,38.6
2021-07-02,OR,ORA,Oregon,4217737,,2158317,53.9
2021-07-02,PA,PAA,Pennsylvania,12801989,,6141782,49.9
2021-07-02,PR,PRA,Puerto Rico,3193694,,1667996,55.1
2021-07-02,RI,RIA,Rhode Island,1059361,,596667,59.2
2021-07-02,RP,RPA,Republic of Palau,17907,,13124,73.3
2021-07-02,SC,SCA,South Carolina,5148714,,1941454,38.9
2021-07-02,SD,SDA,South Dakota,884659,,390177,45.5
2021-07-02,TN,TNA,Tennessee,6829174,,2366196,35.5
2021-07-02,TX,TXA,Texas,28995881,,11367967,41.4
2021-07-02,UT,UTA,Utah,3205958,,1129085,37.5
2021-07-02,VA,VAA,Virginia,8535519,,4200561,52.1
2021-07-02,VA2,VA2,Veterans Health,0,,2693035,0.0
2021-07-02,VI,VIA,Virgin Islands,104680,,34359,33.6
2021-07-02,VT,VTA,Vermont,623989,,387900,65.8
2021-07-02,WA,WAA,Washington,7614893,,3969491,54.8
2021-07-02,WI,WIA,Wisconsin,5822434,,2776688,49.7
2021-07-02,WV,WVA,West Virginia,1792147,,646257,37.4
2021-07-02,WY,WYA,Wyoming,578759,,195146,34.6
2021-07-02,LTC,LTC,Long Term Care,,,,
2021-07-03,US,USA,United States,331996199,,150038726,47.3
2021-07-03,AK,AKA,Alaska,731545,,303117,43.6
2021-07-03,AL,ALA,Alabama,4903185,,1583277,32.9
2021-07-03,AR,ARA,Arkansas,3017804,,1007061,34.4
2021-07-03,AS,ASA,American Samoa,55689,,20524,38.6
2021-07-03,AZ,AZA,Arizona,7278717,,3020849,43.4
2021-07-03,BP2,BP2,Bureau of Prisons,0,,96515,0.0
2021-07-03,CA,CAA,California,39512223,,18747920,50.2
2021-07-03,CO,COA,Colorado,5758736,,2843062,52.2
2021-07-03,CT,CTA,Connecticut,3565287,,2054968,60.9
2021-07-03,DC,DCA,District of Columbia,705749,,363397,52.8
2021-07-03,DD2,DD2,Dept of Defense,0,,1780825,0.0
2021-07-03,DE,DEA,Delaware,973764,,469726,50.4
2021-07-03,FL,FLA,Florida,21477737,,9637601,46.2
2021-07-03,FM,FMA,Federated States of Micronesia,103643,,25553,24.7
2021-07-03,GA,GAA,Georgia,10617423,,3787557,36.8
2021-07-03,GU,GUA,Guam,165768,,85403,55.4
2021-07-03,HI,HIA,Hawaii,1415872,,705968,52.1
2021-07-03,IA,IAA,Iowa,3155070,,1461794,48.2
2021-07-03,ID,IDA,Idaho,1787065,,646937,36.2
2021-07-03,IH2,IH2,Indian Health Svc,2082813,,627878,31.8
2021-07-03,IL,ILA,Illinois,12671821,,5591009,46.5
2021-07-03,IN,INA,Indiana,6732219,,2760097,42.6
2021-07-03,KS,KSA,Kansas,2913314,,1187155,42.2
2021-07-03,KY,KYA,Kentucky,4467673,,1891194,43.8
2021-07-03,LA,LAA,Louisiana,4648794,,1607115,35.3
2021-07-03,MA,MAA,Massachusetts,6892503,,4028385,62.0
2021-07-03,MD,MDA,Maryland,6045680,,3225286,56.4
2021-07-03,ME,MEA,Maine,1344212,,794313,61.9
2021-07-03,MH,MHA,Marshall Islands,58413,,15724,27.0
2021-07-03,MI,MIA,Michigan,9986857,,4527247,47.3
2021-07-03,MN,MNA,Minnesota,5639632,,2782615,52.2
2021-07-03,MO,MOA,Missouri,6137428,,2334288,39.4
2021-07-03,MP,MPA,Northern Mariana Islands,56882,,25121,47.1
2021-07-03,MS,MSA,Mississippi,2976149,,874331,29.9
2021-07-03,MT,MTA,Montana,1068778,,445655,43.1
2021-07-03,NC,NCA,North Carolina,10488084,,4234716,42.0
2021-07-03,ND,NDA,North Dakota,762062,,288997,39.1
2021-07-03,NE,NEA,Nebraska,1934408,,885766,47.8
2021-07-03,NH,NHA,New Hampshire,1359711,,735942,56.7
2021-07-03,NJ,NJA,New Jersey,8882190,,4695209,55.6
2021-07-03,NM,NMA,New Mexico,2096829,,1093403,55.0
2021-07-03,NV,NVA,Nevada,3080156,,1259758,42.3
2021-07-03,NY,NYA,New York State,19453561,,10158960,54.5
2021-07-03,OH,OHA,Ohio,11689100,,5055931,45.0
2021-07-03,OK,OKA,Oklahoma,3956971,,1482627,38.6
2021-07-03,OR,ORA,Oregon,4217737,,2162469,54.0
2021-07-03,PA,PAA,Pennsylvania,12801989,,6155226,50.0
2021-07-03,PR,PRA,Puerto Rico,3193694,,1689724,55.9
2021-07-03,RI,RIA,Rhode Island,1059361,,596888,59.2
2021-07-03,RP,RPA,Republic of Palau,17907,,13124,73.3
2021-07-03,SC,SCA,South Carolina,5148714,,1944862,38.9
2021-07-03,SD,SDA,South Dakota,884659,,390618,45.6
2021-07-03,TN,TNA,Tennessee,6829174,,2494487,37.5
2021-07-03,TX,TXA,Texas,28995881,,11393567,41.5
2021-07-03,UT,UTA,Utah,3205958,,1129223,37.5
2021-07-03,VA,VAA,Virginia,8535519,,4208288,52.2
2021-07-03,VA2,VA2,Veterans Health,0,,2695213,0.0
2021-07-03,VI,VIA,Virgin Islands,104680,,34458,33.8
2021-07-03,VT,VTA,Vermont,623989,,388388,65.9
2021-07-03,WA,WAA,Washington,7614893,,3978287,55.0
2021-07-03,WI,WIA,Wisconsin,5822434,,2789603,49.9
2021-07-03,WV,WVA,West Virginia,1792147,,647246,37.5
2021-07-03,WY,WYA,Wyoming,578759,,199022,35.3
2021-07-03,LTC,LTC,Long Term Care,,,,
2021-07-04,US,USA,United States,331996199,,150312726,47.4
2021-07-04,AK,AKA,Alaska,731545,,304419,43.8
2021-07-04,AL,ALA,Alabama,4903185,,1583377,32.9
2021-07-04,AR,ARA,Arkansas,3017804,,1008857,34.5
2021-07-04,AS,ASA,American Samoa,55689,,20588,38.8
2021-07-04,AZ,AZA,Arizona,7278717,,3029773,43.5
2021-07-04,BP2,BP2,Bureau of Prisons,0,,96515,0.0
2021-07-04,CA,CAA,California,39512223,,18786580,50.4
2021-07-04,CO,COA,Colorado,5758736,,2847115,52.3
2021-07-04,CT,CTA,Connecticut,3565287,,2060525,61.1
2021-07-04,DC,DCA,District of Columbia,705749,,364063,52.9
2021-07-04,DD2,DD2,Dept of Defense,0,,1789034,0.0
2021-07-04,DE,DEA,Delaware,973764,,470639,50.5
2021-07-04,FL,FLA,Florida,21477737,,9675674,46.4
2021-07-04,FM,FMA,Federated States of Micronesia,103643,,25559,24.7
2021-07-04,GA,GAA,Georgia,10617423,,3787896,36.8
2021-07-04,GU,GUA,Guam,165768,,85405,55.4
2021-07-04,HI,HIA,Hawaii,1415872,,706711,52.2
2021-07-04,IA,IAA,Iowa,3155070,,1463417,48.3
2021-07-04,ID,IDA,Idaho,1787065,,648255,36.3
2021-07-04,IH2,IH2,Indian Health Svc,2082813,,628333,31.9
2021-07-04,IL,ILA,Illinois,12671821,,5602052,46.6
2021-07-04,IN,INA,Indiana,6732219,,2764121,42.6
2021-07-04,KS,KSA,Kansas,2913314,,1188790,42.3
2021-07-04,KY,KYA,Kentucky,4467673,,1894552,43.9
2021-07-04,LA,LAA,Louisiana,4648794,,1607198,35.3
2021-07-04,MA,MAA,Massachusetts,6892503,,4033632,62.1
2021-07-04,MD,MDA,Maryland,6045680,,3230439,56.5
2021-07-04,ME,MEA,Maine,1344212,,794454,61.9
2021-07-04,MH,MHA,Marshall Islands,58413,,16059,27.5
